score;completeness;rescuebot_action;rescuebot_location;human_action;human_location;world_nr;tick_nr
0;0.0;RemoveObject;(15, 6);;(20, 15);1;1273
0;0.0;RemoveObject;(15, 6);;(20, 15);1;1274
0;0.0;RemoveObject;(15, 6);;(20, 15);1;1275
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 14);1;1276
0;0.0;RemoveObject;(15, 6);;(20, 14);1;1277
0;0.0;RemoveObject;(15, 6);;(20, 14);1;1278
0;0.0;RemoveObject;(15, 6);;(20, 14);1;1279
0;0.0;RemoveObject;(15, 6);;(20, 14);1;1280
0;0.0;RemoveObject;(15, 6);;(20, 14);1;1281
0;0.0;RemoveObject;(15, 6);;(20, 14);1;1282
0;0.0;RemoveObject;(15, 6);;(20, 14);1;1283
0;0.0;RemoveObject;(15, 6);;(20, 14);1;1284
0;0.0;RemoveObject;(15, 6);;(20, 14);1;1285
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 13);1;1286
0;0.0;RemoveObject;(15, 6);;(20, 13);1;1287
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 12);1;1288
0;0.0;RemoveObject;(15, 6);;(20, 12);1;1289
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 11);1;1290
0;0.0;RemoveObject;(15, 6);;(20, 11);1;1291
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 10);1;1292
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 9);1;1293
0;0.0;RemoveObject;(15, 6);;(20, 9);1;1294
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 8);1;1295
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1296
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1297
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1298
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1299
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1300
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1301
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1302
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1303
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1304
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1305
0;0.0;RemoveObject;(15, 6);;(20, 8);1;1306
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 7);1;1307
0;0.0;RemoveObject;(15, 6);;(20, 7);1;1308
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 6);1;1309
0;0.0;RemoveObject;(15, 6);;(20, 6);1;1310
0;0.0;RemoveObject;(15, 6);MoveNorth;(20, 5);1;1311
0;0.0;RemoveObject;(15, 6);;(20, 5);1;1312
0;0.0;RemoveObject;(15, 6);;(20, 5);1;1313
0;0.0;RemoveObject;(15, 6);;(20, 5);1;1314
0;0.0;RemoveObject;(15, 6);MoveEast;(20, 5);1;1315
0;0.0;RemoveObject;(15, 6);MoveEast;(20, 5);1;1316
0;0.0;RemoveObject;(15, 6);MoveEast;(20, 5);1;1317
0;0.0;RemoveObject;(15, 6);MoveEast;(20, 5);1;1318
0;0.0;RemoveObject;(15, 6);MoveEast;(20, 5);1;1319
0;0.0;RemoveObject;(15, 6);MoveEast;(21, 5);1;1320
0;0.0;RemoveObject;(15, 6);;(21, 5);1;1321
0;0.0;RemoveObject;(15, 6);;(21, 5);1;1322
0;0.0;RemoveObject;(15, 6);;(21, 5);1;1323
0;0.0;RemoveObject;(15, 6);;(21, 5);1;1324
0;0.0;RemoveObject;(15, 6);;(21, 5);1;1325
0;0.0;RemoveObject;(15, 6);;(21, 5);1;1326
0;0.0;RemoveObject;(15, 6);MoveNorth;(21, 4);1;1327
0;0.0;RemoveObject;(15, 6);;(21, 4);1;1328
0;0.0;RemoveObject;(15, 6);;(21, 4);1;1329
0;0.0;RemoveObject;(15, 6);;(21, 4);1;1330
0;0.0;RemoveObject;(15, 6);;(21, 4);1;1331
0;0.0;RemoveObject;(15, 6);;(21, 4);1;1332
0;0.0;RemoveObject;(15, 6);MoveNorth;(21, 3);1;1333
0;0.0;RemoveObject;(15, 6);;(21, 3);1;1334
0;0.0;RemoveObject;(15, 6);;(21, 3);1;1335
0;0.0;RemoveObject;(15, 6);;(21, 3);1;1336
0;0.0;RemoveObject;(15, 6);;(21, 3);1;1337
0;0.0;RemoveObject;(15, 6);;(21, 3);1;1338
0;0.0;RemoveObject;(15, 6);;(21, 3);1;1339
0;0.0;RemoveObject;(15, 6);;(21, 3);1;1340
0;0.0;RemoveObject;(15, 6);;(21, 3);1;1341
0;0.0;MoveSouth;(15, 6);MoveNorth;(21, 2);1;1342
0;0.0;MoveSouth;(15, 6);;(21, 2);1;1343
0;0.0;MoveSouth;(15, 6);;(21, 2);1;1344
0;0.0;MoveSouth;(15, 6);;(21, 2);1;1345
0;0.0;MoveSouth;(15, 6);;(21, 2);1;1346
0;0.0;MoveSouth;(15, 6);;(21, 2);1;1347
0;0.0;MoveSouth;(15, 6);;(21, 2);1;1348
0;0.0;MoveSouth;(15, 6);;(21, 2);1;1349
0;0.0;MoveSouth;(15, 7);;(21, 2);1;1350
0;0.0;MoveSouthWest;(15, 7);;(21, 2);1;1351
0;0.0;MoveSouthWest;(15, 7);MoveWest;(20, 2);1;1352
0;0.0;MoveSouthWest;(15, 7);;(20, 2);1;1353
0;0.0;MoveSouthWest;(15, 7);;(20, 2);1;1354
0;0.0;MoveSouthWest;(15, 7);;(20, 2);1;1355
0;0.0;MoveSouthWest;(15, 7);;(20, 2);1;1356
0;0.0;MoveSouthWest;(15, 7);MoveSouth;(20, 3);1;1357
0;0.0;MoveSouthWest;(15, 7);MoveSouth;(20, 3);1;1358
0;0.0;MoveSouthWest;(14, 8);;(20, 3);1;1359
0;0.0;MoveSouthEast;(14, 8);;(20, 3);1;1360
0;0.0;MoveSouthEast;(14, 8);;(20, 3);1;1361
0;0.0;MoveSouthEast;(14, 8);MoveEast;(21, 3);1;1362
0;0.0;MoveSouthEast;(14, 8);;(21, 3);1;1363
0;0.0;MoveSouthEast;(14, 8);;(21, 3);1;1364
0;0.0;MoveSouthEast;(14, 8);;(21, 3);1;1365
0;0.0;MoveSouthEast;(14, 8);;(21, 3);1;1366
0;0.0;MoveSouthEast;(14, 8);;(21, 3);1;1367
0;0.0;MoveSouthEast;(15, 9);MoveSouth;(21, 4);1;1368
0;0.0;MoveNorthEast;(15, 9);;(21, 4);1;1369
0;0.0;MoveNorthEast;(15, 9);;(21, 4);1;1370
0;0.0;MoveNorthEast;(15, 9);;(21, 4);1;1371
0;0.0;MoveNorthEast;(15, 9);;(21, 4);1;1372
0;0.0;MoveNorthEast;(15, 9);;(21, 4);1;1373
0;0.0;MoveNorthEast;(15, 9);MoveSouth;(21, 5);1;1374
0;0.0;MoveNorthEast;(15, 9);;(21, 5);1;1375
0;0.0;MoveNorthEast;(15, 9);;(21, 5);1;1376
0;0.0;MoveNorthEast;(16, 8);;(21, 5);1;1377
0;0.0;;(16, 8);;(21, 5);1;1378
0;0.0;;(16, 8);;(21, 5);1;1379
0;0.0;;(16, 8);;(21, 5);1;1380
0;0.0;;(16, 8);;(21, 5);1;1381
0;0.0;;(16, 8);;(21, 5);1;1382
0;0.0;;(16, 8);;(21, 5);1;1383
0;0.0;;(16, 8);MoveSouth;(21, 6);1;1384
0;0.0;;(16, 8);;(21, 6);1;1385
0;0.0;;(16, 8);;(21, 6);1;1386
0;0.0;;(16, 8);;(21, 6);1;1387
0;0.0;;(16, 8);;(21, 6);1;1388
0;0.0;;(16, 8);;(21, 6);1;1389
0;0.0;;(16, 8);;(21, 6);1;1390
0;0.0;;(16, 8);;(21, 6);1;1391
0;0.0;;(16, 8);;(21, 6);1;1392
0;0.0;;(16, 8);;(21, 6);1;1393
0;0.0;;(16, 8);;(21, 6);1;1394
0;0.0;;(16, 8);;(21, 6);1;1395
0;0.0;;(16, 8);;(21, 6);1;1396
0;0.0;;(16, 8);;(21, 6);1;1397
0;0.0;;(16, 8);;(21, 6);1;1398
0;0.0;;(16, 8);;(21, 6);1;1399
0;0.0;;(16, 8);;(21, 6);1;1400
0;0.0;;(16, 8);;(21, 6);1;1401
0;0.0;;(16, 8);;(21, 6);1;1402
0;0.0;;(16, 8);;(21, 6);1;1403
0;0.0;;(16, 8);;(21, 6);1;1404
0;0.0;;(16, 8);;(21, 6);1;1405
0;0.0;;(16, 8);;(21, 6);1;1406
0;0.0;;(16, 8);;(21, 6);1;1407
0;0.0;;(16, 8);;(21, 6);1;1408
0;0.0;;(16, 8);;(21, 6);1;1409
0;0.0;;(16, 8);;(21, 6);1;1410
0;0.0;;(16, 8);;(21, 6);1;1411
0;0.0;;(16, 8);;(21, 6);1;1412
0;0.0;;(16, 8);;(21, 6);1;1413
0;0.0;;(16, 8);;(21, 6);1;1414
0;0.0;;(16, 8);;(21, 6);1;1415
0;0.0;;(16, 8);;(21, 6);1;1416
0;0.0;;(16, 8);;(21, 6);1;1417
0;0.0;;(16, 8);;(21, 6);1;1418
0;0.0;;(16, 8);;(21, 6);1;1419
0;0.0;;(16, 8);;(21, 6);1;1420
0;0.0;;(16, 8);;(21, 6);1;1421
0;0.0;;(16, 8);;(21, 6);1;1422
0;0.0;;(16, 8);;(21, 6);1;1423
0;0.0;;(16, 8);;(21, 6);1;1424
0;0.0;;(16, 8);;(21, 6);1;1425
0;0.0;;(16, 8);;(21, 6);1;1426
0;0.0;;(16, 8);;(21, 6);1;1427
0;0.0;;(16, 8);;(21, 6);1;1428
0;0.0;;(16, 8);;(21, 6);1;1429
0;0.0;;(16, 8);;(21, 6);1;1430
0;0.0;;(16, 8);;(21, 6);1;1431
0;0.0;;(16, 8);;(21, 6);1;1432
0;0.0;;(16, 8);;(21, 6);1;1433
0;0.0;;(16, 8);;(21, 6);1;1434
0;0.0;;(16, 8);;(21, 6);1;1435
0;0.0;;(16, 8);;(21, 6);1;1436
0;0.0;;(16, 8);;(21, 6);1;1437
0;0.0;;(16, 8);;(21, 6);1;1438
0;0.0;;(16, 8);;(21, 6);1;1439
0;0.0;;(16, 8);;(21, 6);1;1440
0;0.0;;(16, 8);;(21, 6);1;1441
0;0.0;;(16, 8);;(21, 6);1;1442
0;0.0;;(16, 8);;(21, 6);1;1443
0;0.0;;(16, 8);;(21, 6);1;1444
0;0.0;;(16, 8);;(21, 6);1;1445
0;0.0;;(16, 8);;(21, 6);1;1446
0;0.0;;(16, 8);;(21, 6);1;1447
0;0.0;;(16, 8);;(21, 6);1;1448
0;0.0;;(16, 8);;(21, 6);1;1449
0;0.0;;(16, 8);;(21, 6);1;1450
0;0.0;;(16, 8);;(21, 6);1;1451
0;0.0;;(16, 8);;(21, 6);1;1452
0;0.0;;(16, 8);;(21, 6);1;1453
0;0.0;;(16, 8);;(21, 6);1;1454
0;0.0;;(16, 8);;(21, 6);1;1455
0;0.0;;(16, 8);;(21, 6);1;1456
0;0.0;;(16, 8);;(21, 6);1;1457
0;0.0;;(16, 8);;(21, 6);1;1458
0;0.0;;(16, 8);;(21, 6);1;1459
0;0.0;;(16, 8);;(21, 6);1;1460
0;0.0;;(16, 8);;(21, 6);1;1461
0;0.0;;(16, 8);;(21, 6);1;1462
0;0.0;;(16, 8);;(21, 6);1;1463
0;0.0;;(16, 8);;(21, 6);1;1464
0;0.0;;(16, 8);;(21, 6);1;1465
0;0.0;;(16, 8);;(21, 6);1;1466
0;0.0;;(16, 8);;(21, 6);1;1467
0;0.0;;(16, 8);;(21, 6);1;1468
0;0.0;;(16, 8);;(21, 6);1;1469
0;0.0;;(16, 8);;(21, 6);1;1470
0;0.0;;(16, 8);;(21, 6);1;1471
0;0.0;;(16, 8);;(21, 6);1;1472
0;0.0;;(16, 8);;(21, 6);1;1473
0;0.0;;(16, 8);;(21, 6);1;1474
0;0.0;;(16, 8);;(21, 6);1;1475
0;0.0;;(16, 8);;(21, 6);1;1476
0;0.0;;(16, 8);;(21, 6);1;1477
0;0.0;;(16, 8);;(21, 6);1;1478
0;0.0;;(16, 8);;(21, 6);1;1479
0;0.0;;(16, 8);;(21, 6);1;1480
0;0.0;;(16, 8);;(21, 6);1;1481
0;0.0;;(16, 8);;(21, 6);1;1482
0;0.0;;(16, 8);;(21, 6);1;1483
0;0.0;;(16, 8);;(21, 6);1;1484
0;0.0;;(16, 8);;(21, 6);1;1485
0;0.0;;(16, 8);;(21, 6);1;1486
0;0.0;;(16, 8);;(21, 6);1;1487
0;0.0;;(16, 8);;(21, 6);1;1488
0;0.0;;(16, 8);;(21, 6);1;1489
0;0.0;;(16, 8);;(21, 6);1;1490
0;0.0;Idle;(16, 8);;(21, 6);1;1491
0;0.0;Idle;(16, 8);;(21, 6);1;1492
0;0.0;Idle;(16, 8);;(21, 6);1;1493
0;0.0;Idle;(16, 8);;(21, 6);1;1494
0;0.0;Idle;(16, 8);;(21, 6);1;1495
0;0.0;Idle;(16, 8);;(21, 6);1;1496
0;0.0;Idle;(16, 8);;(21, 6);1;1497
0;0.0;Idle;(16, 8);;(21, 6);1;1498
0;0.0;Idle;(16, 8);;(21, 6);1;1499
0;0.0;Idle;(16, 8);;(21, 6);1;1500
0;0.0;Idle;(16, 8);;(21, 6);1;1501
0;0.0;Idle;(16, 8);;(21, 6);1;1502
0;0.0;Idle;(16, 8);;(21, 6);1;1503
0;0.0;Idle;(16, 8);;(21, 6);1;1504
0;0.0;Idle;(16, 8);;(21, 6);1;1505
0;0.0;Idle;(16, 8);;(21, 6);1;1506
0;0.0;Idle;(16, 8);;(21, 6);1;1507
0;0.0;Idle;(16, 8);;(21, 6);1;1508
0;0.0;Idle;(16, 8);;(21, 6);1;1509
0;0.0;Idle;(16, 8);;(21, 6);1;1510
0;0.0;Idle;(16, 8);;(21, 6);1;1511
0;0.0;Idle;(16, 8);;(21, 6);1;1512
0;0.0;Idle;(16, 8);;(21, 6);1;1513
0;0.0;Idle;(16, 8);;(21, 6);1;1514
0;0.0;Idle;(16, 8);;(21, 6);1;1515
0;0.0;Idle;(16, 8);;(21, 6);1;1516
0;0.0;Idle;(16, 8);;(21, 6);1;1517
0;0.0;Idle;(16, 8);;(21, 6);1;1518
0;0.0;Idle;(16, 8);;(21, 6);1;1519
0;0.0;Idle;(16, 8);;(21, 6);1;1520
0;0.0;Idle;(16, 8);;(21, 6);1;1521
0;0.0;Idle;(16, 8);;(21, 6);1;1522
0;0.0;Idle;(16, 8);;(21, 6);1;1523
0;0.0;Idle;(16, 8);;(21, 6);1;1524
0;0.0;Idle;(16, 8);;(21, 6);1;1525
0;0.0;Idle;(16, 8);;(21, 6);1;1526
0;0.0;Idle;(16, 8);;(21, 6);1;1527
0;0.0;Idle;(16, 8);;(21, 6);1;1528
0;0.0;Idle;(16, 8);MoveWest;(20, 6);1;1529
0;0.0;Idle;(16, 8);;(20, 6);1;1530
0;0.0;Idle;(16, 8);;(20, 6);1;1531
0;0.0;Idle;(16, 8);;(20, 6);1;1532
0;0.0;Idle;(16, 8);;(20, 6);1;1533
0;0.0;Idle;(16, 8);;(20, 6);1;1534
0;0.0;Idle;(16, 8);MoveWest;(19, 6);1;1535
0;0.0;Idle;(16, 8);;(19, 6);1;1536
0;0.0;Idle;(16, 8);;(19, 6);1;1537
0;0.0;Idle;(16, 8);;(19, 6);1;1538
0;0.0;Idle;(16, 8);;(19, 6);1;1539
0;0.0;Idle;(16, 8);;(19, 6);1;1540
0;0.0;Idle;(16, 8);MoveWest;(19, 6);1;1541
0;0.0;Idle;(16, 8);MoveWest;(19, 6);1;1542
0;0.0;MoveWest;(16, 8);MoveWest;(19, 6);1;1543
0;0.0;MoveWest;(16, 8);MoveWest;(19, 6);1;1544
0;0.0;MoveWest;(16, 8);MoveWest;(19, 6);1;1545
0;0.0;MoveWest;(16, 8);MoveWest;(18, 6);1;1546
0;0.0;MoveWest;(16, 8);;(18, 6);1;1547
0;0.0;MoveWest;(16, 8);;(18, 6);1;1548
0;0.0;MoveWest;(16, 8);;(18, 6);1;1549
0;0.0;MoveWest;(16, 8);;(18, 6);1;1550
0;0.0;MoveWest;(15, 8);;(18, 6);1;1551
0;0.0;MoveWest;(15, 8);;(18, 6);1;1552
0;0.0;MoveWest;(15, 8);;(18, 6);1;1553
0;0.0;MoveWest;(15, 8);;(18, 6);1;1554
0;0.0;MoveWest;(15, 8);;(18, 6);1;1555
0;0.0;MoveWest;(15, 8);;(18, 6);1;1556
0;0.0;MoveWest;(15, 8);;(18, 6);1;1557
0;0.0;MoveWest;(15, 8);;(18, 6);1;1558
0;0.0;MoveWest;(15, 8);;(18, 6);1;1559
0;0.0;MoveWest;(14, 8);;(18, 6);1;1560
0;0.0;CarryObject;(14, 8);MoveWest;(17, 6);1;1561
0;0.0;CarryObject;(14, 8);;(17, 6);1;1562
0;0.0;CarryObject;(14, 8);;(17, 6);1;1563
0;0.0;CarryObject;(14, 8);;(17, 6);1;1564
0;0.0;CarryObject;(14, 8);;(17, 6);1;1565
0;0.0;CarryObject;(14, 8);;(17, 6);1;1566
0;0.0;CarryObject;(14, 8);;(17, 6);1;1567
0;0.0;CarryObject;(14, 8);MoveWest;(16, 6);1;1568
0;0.0;CarryObject;(14, 8);;(16, 6);1;1569
0;0.0;MoveNorthEast;(14, 8);;(16, 6);1;1570
0;0.0;MoveNorthEast;(14, 8);;(16, 6);1;1571
0;0.0;MoveNorthEast;(14, 8);;(16, 6);1;1572
0;0.0;MoveNorthEast;(14, 8);MoveWest;(15, 6);1;1573
0;0.0;MoveNorthEast;(14, 8);;(15, 6);1;1574
0;0.0;MoveNorthEast;(14, 8);;(15, 6);1;1575
0;0.0;MoveNorthEast;(14, 8);;(15, 6);1;1576
0;0.0;MoveNorthEast;(14, 8);;(15, 6);1;1577
0;0.0;MoveNorthEast;(15, 7);;(15, 6);1;1578
0;0.0;MoveNorthEast;(15, 7);MoveSouth;(15, 7);1;1579
0;0.0;MoveNorthEast;(15, 7);;(15, 7);1;1580
0;0.0;MoveNorthEast;(15, 7);;(15, 7);1;1581
0;0.0;MoveNorthEast;(15, 7);;(15, 7);1;1582
0;0.0;MoveNorthEast;(15, 7);;(15, 7);1;1583
0;0.0;MoveNorthEast;(15, 7);;(15, 7);1;1584
0;0.0;MoveNorthEast;(15, 7);;(15, 7);1;1585
0;0.0;MoveNorthEast;(15, 7);;(15, 7);1;1586
0;0.0;MoveNorthEast;(16, 6);MoveSouth;(15, 8);1;1587
0;0.0;MoveEast;(16, 6);;(15, 8);1;1588
0;0.0;MoveEast;(16, 6);;(15, 8);1;1589
0;0.0;MoveEast;(16, 6);;(15, 8);1;1590
0;0.0;MoveEast;(16, 6);;(15, 8);1;1591
0;0.0;MoveEast;(16, 6);;(15, 8);1;1592
0;0.0;MoveEast;(16, 6);MoveNorth;(15, 7);1;1593
0;0.0;MoveEast;(16, 6);;(15, 7);1;1594
0;0.0;MoveEast;(16, 6);;(15, 7);1;1595
0;0.0;MoveEast;(17, 6);;(15, 7);1;1596
0;0.0;MoveSouthEast;(17, 6);;(15, 7);1;1597
0;0.0;MoveSouthEast;(17, 6);;(15, 7);1;1598
0;0.0;MoveSouthEast;(17, 6);;(15, 7);1;1599
0;0.0;MoveSouthEast;(17, 6);;(15, 7);1;1600
0;0.0;MoveSouthEast;(17, 6);;(15, 7);1;1601
0;0.0;MoveSouthEast;(17, 6);;(15, 7);1;1602
0;0.0;MoveSouthEast;(17, 6);MoveSouth;(15, 8);1;1603
0;0.0;MoveSouthEast;(17, 6);;(15, 8);1;1604
0;0.0;MoveSouthEast;(18, 7);;(15, 8);1;1605
0;0.0;MoveSouthEast;(18, 7);MoveNorth;(15, 7);1;1606
0;0.0;MoveSouthEast;(18, 7);;(15, 7);1;1607
0;0.0;MoveSouthEast;(18, 7);MoveNorth;(15, 6);1;1608
0;0.0;MoveSouthEast;(18, 7);;(15, 6);1;1609
0;0.0;MoveSouthEast;(18, 7);MoveNorth;(15, 5);1;1610
0;0.0;MoveSouthEast;(18, 7);MoveNorth;(15, 5);1;1611
0;0.0;MoveSouthEast;(18, 7);;(15, 5);1;1612
0;0.0;MoveSouthEast;(18, 7);MoveNorth;(15, 5);1;1613
0;0.0;MoveSouthEast;(19, 8);;(15, 5);1;1614
0;0.0;MoveSouthEast;(19, 8);;(15, 5);1;1615
0;0.0;MoveSouthEast;(19, 8);;(15, 5);1;1616
0;0.0;MoveSouthEast;(19, 8);;(15, 5);1;1617
0;0.0;MoveSouthEast;(19, 8);;(15, 5);1;1618
0;0.0;MoveSouthEast;(19, 8);;(15, 5);1;1619
0;0.0;MoveSouthEast;(19, 8);;(15, 5);1;1620
0;0.0;MoveSouthEast;(19, 8);;(15, 5);1;1621
0;0.0;MoveSouthEast;(19, 8);;(15, 5);1;1622
0;0.0;MoveSouthEast;(19, 8);MoveWest;(14, 5);1;1623
0;0.0;MoveSouthEast;(19, 8);;(14, 5);1;1624
0;0.0;MoveSouthEast;(19, 8);;(14, 5);1;1625
0;0.0;MoveSouthEast;(19, 8);;(14, 5);1;1626
0;0.0;MoveSouthEast;(19, 8);;(14, 5);1;1627
0;0.0;MoveSouthEast;(20, 9);MoveWest;(13, 5);1;1628
0;0.0;MoveSouthEast;(20, 9);;(13, 5);1;1629
0;0.0;MoveSouthEast;(20, 9);MoveWest;(12, 5);1;1630
0;0.0;MoveSouthEast;(20, 9);;(12, 5);1;1631
0;0.0;MoveSouthEast;(20, 9);;(12, 5);1;1632
0;0.0;MoveSouthEast;(20, 9);MoveWest;(11, 5);1;1633
0;0.0;MoveSouthEast;(20, 9);;(11, 5);1;1634
0;0.0;MoveSouthEast;(20, 9);;(11, 5);1;1635
0;0.0;MoveSouthEast;(20, 9);MoveWest;(10, 5);1;1636
0;0.0;MoveSouthEast;(21, 10);;(10, 5);1;1637
0;0.0;MoveSouthEast;(21, 10);;(10, 5);1;1638
0;0.0;MoveSouthEast;(21, 10);;(10, 5);1;1639
0;0.0;MoveSouthEast;(21, 10);;(10, 5);1;1640
0;0.0;MoveSouthEast;(21, 10);MoveWest;(10, 5);1;1641
0;0.0;MoveSouthEast;(21, 10);MoveWest;(10, 5);1;1642
0;0.0;MoveSouthEast;(21, 10);MoveWest;(10, 5);1;1643
0;0.0;MoveSouthEast;(21, 10);MoveWest;(10, 5);1;1644
0;0.0;MoveSouthEast;(21, 10);MoveWest;(10, 5);1;1645
0;0.0;MoveSouthEast;(22, 11);MoveWest;(9, 5);1;1646
0;0.0;MoveSouth;(22, 11);;(9, 5);1;1647
0;0.0;MoveSouth;(22, 11);;(9, 5);1;1648
0;0.0;MoveSouth;(22, 11);MoveWest;(8, 5);1;1649
0;0.0;MoveSouth;(22, 11);;(8, 5);1;1650
0;0.0;MoveSouth;(22, 11);;(8, 5);1;1651
0;0.0;MoveSouth;(22, 11);;(8, 5);1;1652
0;0.0;MoveSouth;(22, 11);;(8, 5);1;1653
0;0.0;MoveSouth;(22, 11);MoveEast;(8, 5);1;1654
0;0.0;MoveSouth;(22, 12);MoveEast;(8, 5);1;1655
0;0.0;MoveSouth;(22, 12);MoveEast;(8, 5);1;1656
0;0.0;MoveSouth;(22, 12);MoveEast;(8, 5);1;1657
0;0.0;MoveSouth;(22, 12);MoveEast;(8, 5);1;1658
0;0.0;MoveSouth;(22, 12);MoveEast;(9, 5);1;1659
0;0.0;MoveSouth;(22, 12);;(9, 5);1;1660
0;0.0;MoveSouth;(22, 12);;(9, 5);1;1661
0;0.0;MoveSouth;(22, 12);;(9, 5);1;1662
0;0.0;MoveSouth;(22, 12);;(9, 5);1;1663
0;0.0;MoveSouth;(22, 13);;(9, 5);1;1664
0;0.0;MoveSouthEast;(22, 13);;(9, 5);1;1665
0;0.0;MoveSouthEast;(22, 13);;(9, 5);1;1666
0;0.0;MoveSouthEast;(22, 13);MoveSouth;(9, 6);1;1667
0;0.0;MoveSouthEast;(22, 13);;(9, 6);1;1668
0;0.0;MoveSouthEast;(22, 13);;(9, 6);1;1669
0;0.0;MoveSouthEast;(22, 13);;(9, 6);1;1670
0;0.0;MoveSouthEast;(22, 13);;(9, 6);1;1671
0;0.0;MoveSouthEast;(22, 13);;(9, 6);1;1672
0;0.0;MoveSouthEast;(23, 14);;(9, 6);1;1673
0;0.0;Drop;(23, 14);;(9, 6);1;1674
0;0.0;Drop;(23, 14);;(9, 6);1;1675
0;0.0;Drop;(23, 14);;(9, 6);1;1676
0;0.0;Drop;(23, 14);;(9, 6);1;1677
0;0.0;Drop;(23, 14);;(9, 6);1;1678
0;0.0;Drop;(23, 14);;(9, 6);1;1679
0;0.0;Drop;(23, 14);;(9, 6);1;1680
0;0.0;Drop;(23, 14);;(9, 6);1;1681
3;0.125;Drop;(23, 14);;(9, 6);1;1682
3;0.125;MoveWest;(23, 14);;(9, 6);1;1683
3;0.125;MoveWest;(23, 14);;(9, 6);1;1684
3;0.125;MoveWest;(23, 14);;(9, 6);1;1685
3;0.125;MoveWest;(23, 14);;(9, 6);1;1686
3;0.125;MoveWest;(23, 14);;(9, 6);1;1687
3;0.125;MoveWest;(23, 14);;(9, 6);1;1688
3;0.125;MoveWest;(23, 14);;(9, 6);1;1689
3;0.125;MoveWest;(23, 14);;(9, 6);1;1690
3;0.125;MoveWest;(22, 14);;(9, 6);1;1691
3;0.125;MoveWest;(22, 14);;(9, 6);1;1692
3;0.125;MoveWest;(22, 14);;(9, 6);1;1693
3;0.125;MoveWest;(22, 14);;(9, 6);1;1694
3;0.125;MoveWest;(22, 14);;(9, 6);1;1695
3;0.125;MoveWest;(22, 14);;(9, 6);1;1696
3;0.125;MoveWest;(22, 14);;(9, 6);1;1697
3;0.125;MoveWest;(22, 14);;(9, 6);1;1698
3;0.125;MoveWest;(22, 14);;(9, 6);1;1699
3;0.125;MoveWest;(21, 14);;(9, 6);1;1700
3;0.125;MoveSouthWest;(21, 14);;(9, 6);1;1701
3;0.125;MoveSouthWest;(21, 14);;(9, 6);1;1702
3;0.125;MoveSouthWest;(21, 14);;(9, 6);1;1703
3;0.125;MoveSouthWest;(21, 14);;(9, 6);1;1704
3;0.125;MoveSouthWest;(21, 14);;(9, 6);1;1705
3;0.125;MoveSouthWest;(21, 14);;(9, 6);1;1706
3;0.125;MoveSouthWest;(21, 14);;(9, 6);1;1707
3;0.125;MoveSouthWest;(21, 14);;(9, 6);1;1708
3;0.125;MoveSouthWest;(20, 15);;(9, 6);1;1709
3;0.125;MoveWest;(20, 15);;(9, 6);1;1710
3;0.125;MoveWest;(20, 15);;(9, 6);1;1711
3;0.125;MoveWest;(20, 15);;(9, 6);1;1712
3;0.125;MoveWest;(20, 15);;(9, 6);1;1713
3;0.125;MoveWest;(20, 15);;(9, 6);1;1714
3;0.125;MoveWest;(20, 15);;(9, 6);1;1715
3;0.125;MoveWest;(20, 15);;(9, 6);1;1716
3;0.125;MoveWest;(20, 15);;(9, 6);1;1717
3;0.125;MoveWest;(19, 15);;(9, 6);1;1718
3;0.125;MoveSouthWest;(19, 15);;(9, 6);1;1719
3;0.125;MoveSouthWest;(19, 15);;(9, 6);1;1720
3;0.125;MoveSouthWest;(19, 15);;(9, 6);1;1721
3;0.125;MoveSouthWest;(19, 15);;(9, 6);1;1722
3;0.125;MoveSouthWest;(19, 15);;(9, 6);1;1723
3;0.125;MoveSouthWest;(19, 15);;(9, 6);1;1724
3;0.125;MoveSouthWest;(19, 15);;(9, 6);1;1725
3;0.125;MoveSouthWest;(19, 15);;(9, 6);1;1726
3;0.125;MoveSouthWest;(18, 16);;(9, 6);1;1727
3;0.125;MoveSouthWest;(18, 16);;(9, 6);1;1728
3;0.125;MoveSouthWest;(18, 16);;(9, 6);1;1729
3;0.125;MoveSouthWest;(18, 16);;(9, 6);1;1730
3;0.125;MoveSouthWest;(18, 16);;(9, 6);1;1731
3;0.125;MoveSouthWest;(18, 16);;(9, 6);1;1732
