score;completeness;rescuebot_action;rescuebot_location;human_action;human_location;world_nr;tick_nr
6;0.125;;(9, 6);RemoveObjectTogether;(9, 6);1;1133
6;0.125;;(9, 6);RemoveObjectTogether;(9, 6);1;1134
6;0.125;;(9, 6);RemoveObjectTogether;(9, 6);1;1135
6;0.125;;(9, 6);RemoveObjectTogether;(9, 6);1;1136
6;0.125;;(9, 6);RemoveObjectTogether;(9, 6);1;1137
6;0.125;MoveSouth;(9, 6);;(9, 6);1;1138
6;0.125;MoveSouth;(9, 6);;(9, 6);1;1139
6;0.125;MoveSouth;(9, 6);;(9, 6);1;1140
6;0.125;MoveSouth;(9, 6);;(9, 6);1;1141
6;0.125;MoveSouth;(9, 6);;(9, 6);1;1142
6;0.125;MoveSouth;(9, 6);;(9, 6);1;1143
6;0.125;MoveSouth;(9, 6);;(9, 6);1;1144
6;0.125;MoveSouth;(9, 6);;(9, 6);1;1145
6;0.125;MoveSouth;(9, 7);MoveSouth;(9, 7);1;1146
6;0.125;MoveSouthWest;(9, 7);MoveSouth;(9, 8);1;1147
6;0.125;MoveSouthWest;(9, 7);;(9, 8);1;1148
6;0.125;MoveSouthWest;(9, 7);;(9, 8);1;1149
6;0.125;MoveSouthWest;(9, 7);;(9, 8);1;1150
6;0.125;MoveSouthWest;(9, 7);;(9, 8);1;1151
6;0.125;MoveSouthWest;(9, 7);;(9, 8);1;1152
6;0.125;MoveSouthWest;(9, 7);MoveSouth;(9, 9);1;1153
6;0.125;MoveSouthWest;(9, 7);;(9, 9);1;1154
6;0.125;MoveSouthWest;(8, 8);;(9, 9);1;1155
6;0.125;MoveSouthEast;(8, 8);;(9, 9);1;1156
6;0.125;MoveSouthEast;(8, 8);;(9, 9);1;1157
6;0.125;MoveSouthEast;(8, 8);;(9, 9);1;1158
6;0.125;MoveSouthEast;(8, 8);;(9, 9);1;1159
6;0.125;MoveSouthEast;(8, 8);;(9, 9);1;1160
6;0.125;MoveSouthEast;(8, 8);;(9, 9);1;1161
6;0.125;MoveSouthEast;(8, 8);;(9, 9);1;1162
6;0.125;MoveSouthEast;(8, 8);;(9, 9);1;1163
6;0.125;MoveSouthEast;(9, 9);;(9, 9);1;1164
6;0.125;MoveNorthEast;(9, 9);;(9, 9);1;1165
6;0.125;MoveNorthEast;(9, 9);;(9, 9);1;1166
6;0.125;MoveNorthEast;(9, 9);;(9, 9);1;1167
6;0.125;MoveNorthEast;(9, 9);;(9, 9);1;1168
6;0.125;MoveNorthEast;(9, 9);;(9, 9);1;1169
6;0.125;MoveNorthEast;(9, 9);;(9, 9);1;1170
6;0.125;MoveNorthEast;(9, 9);;(9, 9);1;1171
6;0.125;MoveNorthEast;(9, 9);;(9, 9);1;1172
6;0.125;MoveNorthEast;(10, 8);;(9, 9);1;1173
6;0.125;;(10, 8);;(9, 9);1;1174
6;0.125;;(10, 8);;(9, 9);1;1175
6;0.125;;(10, 8);;(9, 9);1;1176
6;0.125;;(10, 8);;(9, 9);1;1177
6;0.125;;(10, 8);;(9, 9);1;1178
6;0.125;;(10, 8);;(9, 9);1;1179
6;0.125;;(10, 8);;(9, 9);1;1180
6;0.125;;(10, 8);;(9, 9);1;1181
6;0.125;;(10, 8);;(9, 9);1;1182
6;0.125;;(10, 8);;(9, 9);1;1183
6;0.125;;(10, 8);;(9, 9);1;1184
6;0.125;;(10, 8);;(9, 9);1;1185
6;0.125;;(10, 8);;(9, 9);1;1186
6;0.125;;(10, 8);CarryObjectTogether;(9, 9);1;1187
6;0.125;;(10, 8);;(9, 9);1;1188
6;0.125;;(10, 8);;(9, 9);1;1189
6;0.125;;(10, 8);;(9, 9);1;1190
6;0.125;;(10, 8);;(9, 9);1;1191
6;0.125;;(10, 8);;(9, 9);1;1192
6;0.125;;(10, 8);;(9, 9);1;1193
6;0.125;;(10, 8);;(9, 9);1;1194
6;0.125;;(10, 8);;(9, 9);1;1195
6;0.125;;(10, 8);;(9, 9);1;1196
6;0.125;;(10, 8);;(9, 9);1;1197
6;0.125;;(10, 8);;(9, 9);1;1198
6;0.125;;(10, 8);;(9, 9);1;1199
6;0.125;;(10, 8);;(9, 9);1;1200
6;0.125;;(10, 8);;(9, 9);1;1201
6;0.125;;(10, 8);;(9, 9);1;1202
6;0.125;;(10, 8);;(9, 9);1;1203
6;0.125;;(10, 8);;(9, 9);1;1204
6;0.125;;(10, 8);;(9, 9);1;1205
6;0.125;;(10, 8);;(9, 9);1;1206
6;0.125;;(10, 8);;(9, 9);1;1207
6;0.125;;(10, 8);;(9, 9);1;1208
6;0.125;;(10, 8);;(9, 9);1;1209
6;0.125;;(10, 8);;(9, 9);1;1210
6;0.125;;(10, 8);;(9, 9);1;1211
6;0.125;;(10, 8);;(9, 9);1;1212
6;0.125;;(10, 8);;(9, 9);1;1213
6;0.125;;(10, 8);;(9, 9);1;1214
6;0.125;;(10, 8);;(9, 9);1;1215
6;0.125;;(10, 8);;(9, 9);1;1216
6;0.125;;(10, 8);MoveNorth;(9, 8);1;1217
6;0.125;;(10, 8);;(9, 8);1;1218
6;0.125;;(10, 8);;(9, 8);1;1219
6;0.125;;(10, 8);;(9, 8);1;1220
6;0.125;;(10, 8);;(9, 8);1;1221
6;0.125;;(10, 8);;(9, 8);1;1222
6;0.125;;(10, 8);MoveSouth;(9, 9);1;1223
6;0.125;;(10, 8);;(9, 9);1;1224
6;0.125;;(10, 8);;(9, 9);1;1225
6;0.125;;(10, 8);;(9, 9);1;1226
6;0.125;;(10, 8);;(9, 9);1;1227
6;0.125;;(10, 8);;(9, 9);1;1228
6;0.125;;(10, 8);MoveEast;(10, 9);1;1229
6;0.125;;(10, 8);;(10, 9);1;1230
6;0.125;;(10, 8);;(10, 9);1;1231
6;0.125;;(10, 8);;(10, 9);1;1232
6;0.125;;(10, 8);;(10, 9);1;1233
6;0.125;;(10, 8);;(10, 9);1;1234
6;0.125;;(10, 8);MoveWest;(9, 9);1;1235
6;0.125;;(10, 8);;(9, 9);1;1236
6;0.125;;(10, 8);;(9, 9);1;1237
6;0.125;;(10, 8);;(9, 9);1;1238
6;0.125;;(10, 8);;(9, 9);1;1239
6;0.125;;(10, 8);;(9, 9);1;1240
6;0.125;;(10, 8);;(9, 9);1;1241
6;0.125;;(10, 8);;(9, 9);1;1242
6;0.125;;(10, 8);;(9, 9);1;1243
6;0.125;;(10, 8);;(9, 9);1;1244
6;0.125;;(10, 8);;(9, 9);1;1245
6;0.125;;(10, 8);;(9, 9);1;1246
6;0.125;;(10, 8);;(9, 9);1;1247
6;0.125;;(10, 8);;(9, 9);1;1248
6;0.125;;(10, 8);;(9, 9);1;1249
6;0.125;;(10, 8);;(9, 9);1;1250
6;0.125;;(10, 8);;(9, 9);1;1251
6;0.125;;(10, 8);;(9, 9);1;1252
6;0.125;;(10, 8);;(9, 9);1;1253
6;0.125;;(10, 8);;(9, 9);1;1254
6;0.125;;(10, 8);;(9, 9);1;1255
6;0.125;;(10, 8);;(9, 9);1;1256
6;0.125;;(10, 8);;(9, 9);1;1257
6;0.125;;(10, 8);;(9, 9);1;1258
6;0.125;;(10, 8);;(9, 9);1;1259
6;0.125;;(10, 8);;(9, 9);1;1260
6;0.125;;(10, 8);;(9, 9);1;1261
6;0.125;;(10, 8);;(9, 9);1;1262
6;0.125;Idle;(10, 8);;(9, 9);1;1263
6;0.125;Idle;(10, 8);;(9, 9);1;1264
6;0.125;Idle;(10, 8);;(9, 9);1;1265
6;0.125;Idle;(10, 8);;(9, 9);1;1266
6;0.125;Idle;(10, 8);;(9, 9);1;1267
6;0.125;Idle;(10, 8);;(9, 9);1;1268
6;0.125;Idle;(10, 8);;(9, 9);1;1269
6;0.125;Idle;(10, 8);;(9, 9);1;1270
6;0.125;Idle;(10, 8);;(9, 9);1;1271
6;0.125;Idle;(10, 8);;(9, 9);1;1272
6;0.125;Idle;(10, 8);;(9, 9);1;1273
6;0.125;Idle;(10, 8);;(9, 9);1;1274
6;0.125;Idle;(10, 8);;(9, 9);1;1275
6;0.125;Idle;(10, 8);;(9, 9);1;1276
6;0.125;Idle;(10, 8);;(9, 9);1;1277
6;0.125;Idle;(10, 8);;(9, 9);1;1278
6;0.125;Idle;(10, 8);;(9, 9);1;1279
6;0.125;Idle;(10, 8);;(9, 9);1;1280
6;0.125;Idle;(10, 8);;(9, 9);1;1281
6;0.125;Idle;(10, 8);;(9, 9);1;1282
6;0.125;Idle;(10, 8);;(9, 9);1;1283
6;0.125;Idle;(10, 8);;(9, 9);1;1284
6;0.125;Idle;(10, 8);;(9, 9);1;1285
6;0.125;Idle;(10, 8);;(9, 9);1;1286
6;0.125;Idle;(10, 8);;(9, 9);1;1287
6;0.125;Idle;(10, 8);MoveWest;(8, 9);1;1288
6;0.125;Idle;(10, 8);;(8, 9);1;1289
6;0.125;Idle;(10, 8);;(8, 9);1;1290
6;0.125;Idle;(10, 8);;(8, 9);1;1291
6;0.125;Idle;(10, 8);;(8, 9);1;1292
6;0.125;Idle;(10, 8);;(8, 9);1;1293
6;0.125;Idle;(10, 8);;(8, 9);1;1294
6;0.125;Idle;(10, 8);;(8, 9);1;1295
6;0.125;Idle;(10, 8);;(8, 9);1;1296
6;0.125;Idle;(10, 8);;(8, 9);1;1297
6;0.125;Idle;(10, 8);;(8, 9);1;1298
6;0.125;Idle;(10, 8);;(8, 9);1;1299
6;0.125;Idle;(10, 8);;(8, 9);1;1300
6;0.125;Idle;(10, 8);;(8, 9);1;1301
6;0.125;Idle;(10, 8);;(8, 9);1;1302
6;0.125;Idle;(10, 8);;(8, 9);1;1303
6;0.125;Idle;(10, 8);;(8, 9);1;1304
6;0.125;Idle;(10, 8);;(8, 9);1;1305
6;0.125;Idle;(10, 8);;(8, 9);1;1306
6;0.125;Idle;(10, 8);;(8, 9);1;1307
6;0.125;Idle;(10, 8);;(8, 9);1;1308
6;0.125;Idle;(10, 8);;(8, 9);1;1309
6;0.125;Idle;(10, 8);;(8, 9);1;1310
6;0.125;Idle;(10, 8);;(8, 9);1;1311
6;0.125;Idle;(10, 8);;(8, 9);1;1312
6;0.125;Idle;(10, 8);;(8, 9);1;1313
6;0.125;Idle;(10, 8);;(8, 9);1;1314
6;0.125;MoveWest;(10, 8);;(8, 9);1;1315
6;0.125;MoveWest;(10, 8);;(8, 9);1;1316
6;0.125;MoveWest;(10, 8);;(8, 9);1;1317
6;0.125;MoveWest;(10, 8);;(8, 9);1;1318
6;0.125;MoveWest;(10, 8);;(8, 9);1;1319
6;0.125;MoveWest;(10, 8);;(8, 9);1;1320
6;0.125;MoveWest;(10, 8);;(8, 9);1;1321
6;0.125;MoveWest;(10, 8);;(8, 9);1;1322
6;0.125;MoveWest;(9, 8);;(8, 9);1;1323
6;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1324
6;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1325
6;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1326
6;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1327
6;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1328
6;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1329
6;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1330
6;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1331
6;0.125;MoveSouthWest;(8, 9);;(8, 9);1;1332
6;0.125;;(8, 9);;(8, 9);1;1333
6;0.125;;(8, 9);;(8, 9);1;1334
6;0.125;;(8, 9);;(8, 9);1;1335
6;0.125;;(8, 9);;(8, 9);1;1336
6;0.125;;(8, 9);;(8, 9);1;1337
6;0.125;;(8, 9);;(8, 9);1;1338
6;0.125;;(8, 9);CarryObjectTogether;(8, 9);1;1339
6;0.125;;(8, 9);;(8, 9);1;1340
6;0.125;;(8, 9);;(8, 9);1;1341
6;0.125;;(8, 9);;(8, 9);1;1342
6;0.125;;(8, 9);;(8, 9);1;1343
6;0.125;;(8, 9);;(8, 9);1;1344
6;0.125;;(8, 9);MoveEast;(9, 9);1;1345
6;0.125;;(8, 9);;(9, 9);1;1346
6;0.125;;(8, 9);;(9, 9);1;1347
6;0.125;;(8, 9);;(9, 9);1;1348
6;0.125;;(8, 9);MoveNorth;(9, 8);1;1349
6;0.125;;(8, 9);;(9, 8);1;1350
6;0.125;;(8, 9);MoveNorth;(9, 7);1;1351
6;0.125;;(8, 9);MoveNorth;(9, 6);1;1352
6;0.125;;(8, 9);;(9, 6);1;1353
6;0.125;;(8, 9);;(9, 6);1;1354
6;0.125;;(8, 9);;(9, 6);1;1355
6;0.125;;(8, 9);;(9, 6);1;1356
6;0.125;;(8, 9);;(9, 6);1;1357
6;0.125;;(8, 9);MoveEast;(10, 6);1;1358
6;0.125;;(8, 9);MoveEast;(10, 6);1;1359
6;0.125;;(8, 9);MoveEast;(10, 6);1;1360
6;0.125;;(8, 9);MoveEast;(10, 6);1;1361
6;0.125;;(8, 9);MoveEast;(10, 6);1;1362
6;0.125;;(8, 9);MoveEast;(10, 6);1;1363
6;0.125;;(8, 9);MoveEast;(11, 6);1;1364
6;0.125;;(8, 9);MoveEast;(11, 6);1;1365
6;0.125;;(8, 9);MoveEast;(11, 6);1;1366
6;0.125;;(8, 9);MoveEast;(11, 6);1;1367
6;0.125;;(8, 9);MoveEast;(11, 6);1;1368
6;0.125;;(8, 9);MoveEast;(11, 6);1;1369
6;0.125;;(8, 9);MoveEast;(12, 6);1;1370
6;0.125;;(8, 9);MoveEast;(12, 6);1;1371
6;0.125;;(8, 9);MoveEast;(12, 6);1;1372
6;0.125;;(8, 9);MoveEast;(12, 6);1;1373
6;0.125;;(8, 9);MoveEast;(12, 6);1;1374
6;0.125;;(8, 9);MoveEast;(12, 6);1;1375
6;0.125;;(8, 9);MoveEast;(13, 6);1;1376
6;0.125;;(8, 9);MoveEast;(14, 6);1;1377
6;0.125;;(8, 9);;(14, 6);1;1378
6;0.125;;(8, 9);MoveEast;(15, 6);1;1379
6;0.125;;(8, 9);MoveEast;(16, 6);1;1380
6;0.125;;(8, 9);MoveEast;(17, 6);1;1381
6;0.125;;(8, 9);;(17, 6);1;1382
6;0.125;;(8, 9);MoveEast;(18, 6);1;1383
6;0.125;;(8, 9);;(18, 6);1;1384
6;0.125;;(8, 9);MoveEast;(19, 6);1;1385
6;0.125;;(8, 9);;(19, 6);1;1386
6;0.125;;(8, 9);MoveEast;(19, 6);1;1387
6;0.125;;(8, 9);MoveEast;(19, 6);1;1388
6;0.125;;(8, 9);MoveEast;(19, 6);1;1389
6;0.125;;(8, 9);MoveEast;(19, 6);1;1390
6;0.125;;(8, 9);MoveEast;(19, 6);1;1391
6;0.125;;(8, 9);MoveEast;(20, 6);1;1392
6;0.125;;(8, 9);MoveSouth;(20, 7);1;1393
6;0.125;;(8, 9);MoveSouth;(20, 8);1;1394
6;0.125;;(8, 9);MoveSouth;(20, 9);1;1395
6;0.125;;(8, 9);;(20, 9);1;1396
6;0.125;;(8, 9);MoveSouth;(20, 10);1;1397
6;0.125;;(8, 9);;(20, 10);1;1398
6;0.125;;(8, 9);MoveSouth;(20, 11);1;1399
6;0.125;;(8, 9);;(20, 11);1;1400
6;0.125;;(8, 9);MoveEast;(21, 11);1;1401
6;0.125;;(8, 9);;(21, 11);1;1402
6;0.125;;(8, 9);MoveEast;(22, 11);1;1403
6;0.125;;(8, 9);;(22, 11);1;1404
6;0.125;;(8, 9);;(22, 11);1;1405
6;0.125;;(8, 9);;(22, 11);1;1406
6;0.125;;(8, 9);MoveEast;(23, 11);1;1407
6;0.125;;(8, 9);;(23, 11);1;1408
6;0.125;;(8, 9);;(23, 11);1;1409
6;0.125;;(8, 9);;(23, 11);1;1410
6;0.125;;(8, 9);;(23, 11);1;1411
6;0.125;;(8, 9);;(23, 11);1;1412
6;0.125;;(8, 9);;(23, 11);1;1413
6;0.125;;(8, 9);;(23, 11);1;1414
6;0.125;;(8, 9);;(23, 11);1;1415
6;0.125;;(8, 9);;(23, 11);1;1416
6;0.125;;(8, 9);RemoveObjectTogether;(23, 11);1;1417
6;0.125;;(8, 9);;(23, 11);1;1418
6;0.125;;(8, 9);;(23, 11);1;1419
6;0.125;;(8, 9);;(23, 11);1;1420
6;0.125;;(8, 9);;(23, 11);1;1421
6;0.125;;(8, 9);;(23, 11);1;1422
6;0.125;;(8, 9);;(23, 11);1;1423
6;0.125;;(8, 9);;(23, 11);1;1424
6;0.125;;(8, 9);;(23, 11);1;1425
6;0.125;;(8, 9);;(23, 11);1;1426
6;0.125;;(8, 9);;(23, 11);1;1427
6;0.125;;(8, 9);;(23, 11);1;1428
6;0.125;;(8, 9);;(23, 11);1;1429
6;0.125;;(8, 9);;(23, 11);1;1430
6;0.125;;(8, 9);MoveWest;(22, 11);1;1431
6;0.125;;(8, 9);;(22, 11);1;1432
6;0.125;;(8, 9);;(22, 11);1;1433
6;0.125;;(8, 9);;(22, 11);1;1434
6;0.125;;(8, 9);;(22, 11);1;1435
6;0.125;;(8, 9);;(22, 11);1;1436
6;0.125;;(8, 9);;(22, 11);1;1437
6;0.125;;(8, 9);MoveEast;(23, 11);1;1438
6;0.125;;(8, 9);;(23, 11);1;1439
6;0.125;;(8, 9);;(23, 11);1;1440
6;0.125;;(8, 9);;(23, 11);1;1441
6;0.125;;(8, 9);;(23, 11);1;1442
6;0.125;;(8, 9);;(23, 11);1;1443
6;0.125;;(8, 9);;(23, 11);1;1444
6;0.125;;(8, 9);;(23, 11);1;1445
6;0.125;;(8, 9);;(23, 11);1;1446
6;0.125;;(8, 9);RemoveObjectTogether;(23, 11);1;1447
6;0.125;;(8, 9);;(23, 11);1;1448
6;0.125;;(8, 9);;(23, 11);1;1449
6;0.125;;(8, 9);;(23, 11);1;1450
6;0.125;;(8, 9);;(23, 11);1;1451
6;0.125;;(8, 9);;(23, 11);1;1452
6;0.125;;(8, 9);;(23, 11);1;1453
6;0.125;;(8, 9);;(23, 11);1;1454
6;0.125;;(8, 9);;(23, 11);1;1455
6;0.125;;(8, 9);;(23, 11);1;1456
6;0.125;;(8, 9);;(23, 11);1;1457
12;0.25;;(23, 11);DropObjectTogether;(23, 11);1;1458
12;0.25;Drop;(23, 11);;(23, 11);1;1459
12;0.25;Drop;(23, 11);;(23, 11);1;1460
12;0.25;Drop;(23, 11);;(23, 11);1;1461
12;0.25;Drop;(23, 11);;(23, 11);1;1462
12;0.25;Drop;(23, 11);MoveWest;(22, 11);1;1463
12;0.25;Drop;(23, 11);;(22, 11);1;1464
12;0.25;Drop;(23, 11);MoveWest;(21, 11);1;1465
12;0.25;Drop;(23, 11);;(21, 11);1;1466
12;0.25;Drop;(23, 11);MoveWest;(20, 11);1;1467
12;0.25;MoveSouth;(23, 11);;(20, 11);1;1468
12;0.25;MoveSouth;(23, 11);MoveWest;(19, 11);1;1469
12;0.25;MoveSouth;(23, 11);MoveWest;(18, 11);1;1470
12;0.25;MoveSouth;(23, 11);;(18, 11);1;1471
12;0.25;MoveSouth;(23, 11);MoveNorth;(18, 11);1;1472
12;0.25;MoveSouth;(23, 11);MoveNorth;(18, 11);1;1473
12;0.25;MoveSouth;(23, 11);MoveNorth;(18, 11);1;1474
12;0.25;MoveSouth;(23, 11);MoveNorth;(18, 11);1;1475
12;0.25;MoveSouth;(23, 12);MoveNorth;(18, 11);1;1476
12;0.25;MoveSouth;(23, 12);MoveNorth;(18, 10);1;1477
12;0.25;MoveSouth;(23, 12);MoveNorth;(18, 10);1;1478
12;0.25;MoveSouth;(23, 12);MoveNorth;(18, 10);1;1479
12;0.25;MoveSouth;(23, 12);MoveNorth;(18, 10);1;1480
12;0.25;MoveSouth;(23, 12);MoveNorth;(18, 10);1;1481
12;0.25;MoveSouth;(23, 12);MoveNorth;(18, 10);1;1482
12;0.25;MoveSouth;(23, 12);MoveNorth;(18, 9);1;1483
12;0.25;MoveSouth;(23, 12);MoveNorth;(18, 9);1;1484
12;0.25;MoveSouth;(23, 13);MoveNorth;(18, 9);1;1485
12;0.25;MoveSouth;(23, 13);MoveNorth;(18, 9);1;1486
12;0.25;MoveSouth;(23, 13);MoveNorth;(18, 9);1;1487
12;0.25;MoveSouth;(23, 13);MoveNorth;(18, 9);1;1488
12;0.25;MoveSouth;(23, 13);MoveNorth;(18, 8);1;1489
12;0.25;MoveSouth;(23, 13);MoveNorth;(18, 7);1;1490
12;0.25;MoveSouth;(23, 13);;(18, 7);1;1491
12;0.25;MoveSouth;(23, 13);MoveNorth;(18, 6);1;1492
12;0.25;MoveSouth;(23, 13);MoveNorth;(18, 5);1;1493
12;0.25;MoveSouth;(23, 14);MoveNorth;(18, 4);1;1494
12;0.25;MoveSouthWest;(23, 14);;(18, 4);1;1495
12;0.25;MoveSouthWest;(23, 14);MoveWest;(18, 4);1;1496
12;0.25;MoveSouthWest;(23, 14);MoveWest;(18, 4);1;1497
12;0.25;MoveSouthWest;(23, 14);MoveWest;(18, 4);1;1498
12;0.25;MoveSouthWest;(23, 14);;(18, 4);1;1499
12;0.25;MoveSouthWest;(23, 14);MoveSouth;(18, 5);1;1500
12;0.25;MoveSouthWest;(23, 14);;(18, 5);1;1501
12;0.25;MoveSouthWest;(23, 14);;(18, 5);1;1502
12;0.25;MoveSouthWest;(22, 15);;(18, 5);1;1503
12;0.25;MoveSouth;(22, 15);;(18, 5);1;1504
12;0.25;MoveSouth;(22, 15);MoveWest;(17, 5);1;1505
12;0.25;MoveSouth;(22, 15);MoveWest;(16, 5);1;1506
12;0.25;MoveSouth;(22, 15);;(16, 5);1;1507
12;0.25;MoveSouth;(22, 15);MoveWest;(15, 5);1;1508
12;0.25;MoveSouth;(22, 15);MoveWest;(14, 5);1;1509
12;0.25;MoveSouth;(22, 15);;(14, 5);1;1510
12;0.25;MoveSouth;(22, 15);MoveWest;(13, 5);1;1511
12;0.25;MoveSouth;(22, 16);MoveWest;(12, 5);1;1512
12;0.25;MoveSouthWest;(22, 16);MoveWest;(11, 5);1;1513
12;0.25;MoveSouthWest;(22, 16);;(11, 5);1;1514
12;0.25;MoveSouthWest;(22, 16);MoveWest;(10, 5);1;1515
12;0.25;MoveSouthWest;(22, 16);MoveWest;(10, 5);1;1516
12;0.25;MoveSouthWest;(22, 16);MoveWest;(10, 5);1;1517
12;0.25;MoveSouthWest;(22, 16);MoveWest;(10, 5);1;1518
12;0.25;MoveSouthWest;(22, 16);MoveWest;(10, 5);1;1519
12;0.25;MoveSouthWest;(22, 16);MoveWest;(10, 5);1;1520
12;0.25;MoveSouthWest;(21, 17);MoveWest;(9, 5);1;1521
12;0.25;MoveSouth;(21, 17);MoveWest;(8, 5);1;1522
12;0.25;MoveSouth;(21, 17);;(8, 5);1;1523
12;0.25;MoveSouth;(21, 17);;(8, 5);1;1524
12;0.25;MoveSouth;(21, 17);;(8, 5);1;1525
12;0.25;MoveSouth;(21, 17);;(8, 5);1;1526
12;0.25;MoveSouth;(21, 17);;(8, 5);1;1527
12;0.25;MoveSouth;(21, 17);;(8, 5);1;1528
12;0.25;MoveSouth;(21, 17);;(8, 5);1;1529
12;0.25;MoveSouth;(21, 18);;(8, 5);1;1530
12;0.25;;(21, 18);;(8, 5);1;1531
12;0.25;;(21, 18);;(8, 5);1;1532
12;0.25;;(21, 18);;(8, 5);1;1533
12;0.25;;(21, 18);;(8, 5);1;1534
12;0.25;;(21, 18);;(8, 5);1;1535
12;0.25;;(21, 18);;(8, 5);1;1536
12;0.25;;(21, 18);;(8, 5);1;1537
12;0.25;;(21, 18);;(8, 5);1;1538
12;0.25;;(21, 18);;(8, 5);1;1539
12;0.25;;(21, 18);;(8, 5);1;1540
12;0.25;;(21, 18);;(8, 5);1;1541
12;0.25;;(21, 18);;(8, 5);1;1542
12;0.25;;(21, 18);;(8, 5);1;1543
12;0.25;;(21, 18);;(8, 5);1;1544
12;0.25;;(21, 18);MoveSouth;(8, 5);1;1545
12;0.25;;(21, 18);MoveSouth;(8, 5);1;1546
12;0.25;;(21, 18);MoveSouth;(8, 5);1;1547
12;0.25;;(21, 18);MoveSouth;(8, 5);1;1548
12;0.25;;(21, 18);MoveSouth;(8, 5);1;1549
12;0.25;;(21, 18);MoveSouth;(8, 6);1;1550
12;0.25;;(21, 18);MoveWest;(7, 6);1;1551
12;0.25;;(21, 18);;(7, 6);1;1552
12;0.25;;(21, 18);MoveWest;(6, 6);1;1553
12;0.25;;(21, 18);;(6, 6);1;1554
12;0.25;;(21, 18);;(6, 6);1;1555
12;0.25;;(21, 18);MoveWest;(5, 6);1;1556
12;0.25;;(21, 18);;(5, 6);1;1557
12;0.25;;(21, 18);MoveWest;(4, 6);1;1558
12;0.25;;(21, 18);MoveWest;(3, 6);1;1559
12;0.25;;(21, 18);MoveWest;(2, 6);1;1560
12;0.25;;(21, 18);;(2, 6);1;1561
12;0.25;;(21, 18);;(2, 6);1;1562
12;0.25;;(21, 18);;(2, 6);1;1563
12;0.25;;(21, 18);;(2, 6);1;1564
12;0.25;;(21, 18);;(2, 6);1;1565
12;0.25;;(21, 18);;(2, 6);1;1566
12;0.25;;(21, 18);MoveEast;(3, 6);1;1567
12;0.25;;(21, 18);;(3, 6);1;1568
12;0.25;;(21, 18);;(3, 6);1;1569
12;0.25;;(21, 18);;(3, 6);1;1570
12;0.25;;(21, 18);;(3, 6);1;1571
12;0.25;;(21, 18);;(3, 6);1;1572
12;0.25;;(21, 18);MoveSouth;(3, 7);1;1573
12;0.25;;(21, 18);;(3, 7);1;1574
12;0.25;;(21, 18);;(3, 7);1;1575
12;0.25;;(21, 18);MoveSouth;(3, 8);1;1576
12;0.25;;(21, 18);;(3, 8);1;1577
12;0.25;;(21, 18);MoveSouth;(3, 9);1;1578
12;0.25;;(21, 18);;(3, 9);1;1579
12;0.25;;(21, 18);MoveSouth;(3, 9);1;1580
12;0.25;;(21, 18);;(3, 9);1;1581
12;0.25;;(21, 18);;(3, 9);1;1582
12;0.25;;(21, 18);;(3, 9);1;1583
12;0.25;;(21, 18);MoveNorth;(3, 8);1;1584
12;0.25;;(21, 18);;(3, 8);1;1585
12;0.25;;(21, 18);MoveNorth;(3, 7);1;1586
12;0.25;;(21, 18);MoveNorth;(3, 6);1;1587
12;0.25;;(21, 18);MoveNorth;(3, 5);1;1588
12;0.25;;(21, 18);;(3, 5);1;1589
12;0.25;;(21, 18);MoveNorth;(3, 5);1;1590
12;0.25;;(21, 18);MoveNorth;(3, 5);1;1591
12;0.25;;(21, 18);;(3, 5);1;1592
12;0.25;;(21, 18);MoveNorth;(3, 5);1;1593
12;0.25;;(21, 18);;(3, 5);1;1594
12;0.25;;(21, 18);;(3, 5);1;1595
12;0.25;;(21, 18);;(3, 5);1;1596
12;0.25;;(21, 18);;(3, 5);1;1597
12;0.25;;(21, 18);;(3, 5);1;1598
12;0.25;;(21, 18);;(3, 5);1;1599
12;0.25;;(21, 18);;(3, 5);1;1600
12;0.25;;(21, 18);;(3, 5);1;1601
12;0.25;;(21, 18);;(3, 5);1;1602
12;0.25;;(21, 18);;(3, 5);1;1603
12;0.25;;(21, 18);;(3, 5);1;1604
12;0.25;;(21, 18);;(3, 5);1;1605
12;0.25;;(21, 18);;(3, 5);1;1606
12;0.25;;(21, 18);;(3, 5);1;1607
12;0.25;;(21, 18);;(3, 5);1;1608
12;0.25;;(21, 18);;(3, 5);1;1609
12;0.25;;(21, 18);;(3, 5);1;1610
12;0.25;;(21, 18);;(3, 5);1;1611
12;0.25;;(21, 18);;(3, 5);1;1612
12;0.25;;(21, 18);;(3, 5);1;1613
12;0.25;;(21, 18);;(3, 5);1;1614
12;0.25;;(21, 18);;(3, 5);1;1615
12;0.25;;(21, 18);;(3, 5);1;1616
12;0.25;;(21, 18);;(3, 5);1;1617
12;0.25;;(21, 18);;(3, 5);1;1618
12;0.25;;(21, 18);;(3, 5);1;1619
12;0.25;;(21, 18);;(3, 5);1;1620
